"Date","Max.TemperatureC","Mean.TemperatureC","Min.TemperatureC","Dew.PointC","MeanDew.PointC","Min.DewpointC","Max.Humidity","Mean.Humidity","Min.Humidity","Max.Sea.Level.PressurehPa","Mean.Sea.Level.PressurehPa","Min.Sea.Level.PressurehPa","Max.VisibilityKm","Mean.VisibilityKm","Min.VisibilitykM","Max.Wind.SpeedKm.h","Mean.Wind.SpeedKm.h","Max.Gust.SpeedKm.h","Precipitationmm","CloudCover","Events","WindDirDegrees"
1996-07-01,26,20,15,20,15,11,88,62,39,1014,1013,1011,NA,NA,NA,19,6,NA,0,NA,"",168
1996-07-02,28,21,14,22,16,10,94,60,45,1012,1011,1011,NA,NA,NA,14,3,NA,0,NA,"",169
1996-07-03,33,26,18,21,15,9,88,51,24,1013,1012,1012,NA,NA,NA,23,6,NA,0,4,"",225
1996-07-04,27,23,21,20,17,14,83,66,45,1017,1017,1016,NA,NA,NA,19,5,NA,0,NA,"",158
1996-07-05,28,24,21,20,17,14,78,58,45,1016,1015,1013,NA,NA,NA,14,6,NA,0,NA,"",188
1996-07-06,29,23,18,17,14,11,83,47,33,1011,1009,1006,NA,NA,NA,23,6,NA,0,NA,"",190
1996-07-07,33,27,20,21,13,7,88,42,21,1009,1008,1007,NA,NA,NA,23,8,NA,0,NA,"",203
1996-07-08,33,27,21,23,18,9,100,57,38,1008,1006,1006,NA,NA,NA,27,13,NA,0,2,"",216
1996-07-09,26,22,18,13,12,10,64,50,36,1015,1014,1012,10,10,10,13,5,NA,0,2,"",143
1996-07-10,26,22,18,13,8,-4,68,43,20,1016,1016,1015,10,10,10,24,10,NA,0,3,"",28
1996-07-11,27,22,17,17,11,7,73,46,30,1016,1016,1015,10,10,10,14,5,NA,0,4,"",40
1996-07-12,25,21,17,16,13,5,88,58,29,1016,1016,1016,10,10,10,16,13,NA,0,4,"",359
1996-07-13,28,22,17,15,11,7,77,46,30,1018,1017,1017,NA,NA,NA,19,10,NA,0,NA,"",19
1996-07-14,30,26,21,21,13,10,83,44,31,1019,1018,1017,NA,NA,NA,21,11,NA,0,NA,"",26
1996-07-15,29,24,19,22,17,13,94,63,42,1019,1017,1016,NA,NA,NA,14,10,NA,0,3,"",168
1996-07-16,30,26,21,22,16,13,78,53,35,1017,1016,1014,10,10,10,14,3,NA,0,2,"",157
1996-07-17,31,26,22,19,17,14,78,54,42,1016,1015,1015,10,10,10,23,6,NA,0,3,"",38
1996-07-18,29,24,20,21,13,10,88,46,30,1015,1015,1014,10,10,10,14,8,NA,0,2,"",42
1996-07-19,28,23,19,20,16,13,83,62,42,1017,1016,1015,10,10,10,124,11,NA,0,3,"",125
1996-07-20,27,23,20,21,18,14,88,70,58,1017,1016,1016,10,10,10,93,11,NA,0,4,"Thunderstorm",54
1996-07-21,25,22,20,19,16,11,94,73,41,1018,1017,1017,10,9,6,23,11,NA,0,6,"Rain-Thunderstorm",29
1996-07-22,28,24,21,15,8,3,61,37,20,1019,1018,1017,10,10,10,19,13,NA,0,3,"",18
1996-07-23,28,23,19,16,8,2,68,38,20,1020,1020,1019,10,10,10,19,11,NA,0,2,"",15
1996-07-24,28,22,16,21,17,12,88,65,37,1019,1019,1017,NA,NA,NA,19,5,NA,0,NA,"",191
1996-07-25,32,23,16,19,17,12,88,54,36,1017,1015,1013,NA,NA,NA,14,3,NA,0,NA,"",182
1996-07-26,32,27,22,19,15,11,83,45,29,1015,1015,1014,NA,NA,NA,10,5,NA,0,NA,"",190
1996-07-27,31,26,21,20,14,11,94,48,29,1018,1017,1016,10,9,8,14,11,NA,0,1,"",46
1996-07-28,32,27,22,21,16,12,74,49,35,1019,1018,1017,NA,NA,NA,14,5,NA,0,NA,"",173
1996-07-29,31,27,23,24,21,15,79,65,45,1015,1014,1012,10,10,10,19,5,NA,0,4,"",205
1996-07-30,30,26,21,23,19,15,83,63,45,1011,1010,1007,NA,NA,NA,19,5,NA,0,1,"",163
1996-07-31,26,23,22,21,18,13,78,68,50,1010,1010,1009,10,10,10,14,10,NA,0,3,"Rain",351
1996-08-01,30,25,20,18,16,13,83,52,37,1016,1014,1013,10,10,10,21,10,NA,0,3,"",27
1996-08-02,31,26,20,20,16,13,100,51,35,1018,1017,1017,NA,NA,NA,11,6,NA,0,1,"",77
1996-08-03,32,27,23,21,18,12,73,54,29,1017,1016,1014,10,10,10,19,5,NA,0,1,"",199
1996-08-04,32,27,23,22,19,15,78,58,38,1015,1014,1012,10,10,10,21,5,NA,0,1,"",183
1996-08-05,31,27,23,25,20,16,94,62,49,1014,1013,1013,10,10,10,14,6,NA,0,1,"",126
1996-08-06,32,27,22,24,20,15,89,67,46,1016,1015,1014,10,10,10,10,3,NA,0,2,"",120
1996-08-07,32,27,22,25,18,12,89,55,29,1016,1015,1014,NA,NA,NA,11,6,NA,0,NA,"",81
1996-08-08,32,30,28,22,17,15,70,46,36,1012,1010,1009,NA,NA,NA,16,8,NA,0,4,"",195
1996-08-09,30,27,23,20,18,15,83,56,40,1012,1012,1011,10,10,10,16,11,NA,0,3,"",26
1996-08-10,30,27,24,25,20,16,84,63,45,1013,1013,1012,10,10,10,19,11,NA,0,5,"",31
1996-08-11,30,26,21,25,23,19,94,82,66,1014,1013,1012,10,10,10,19,8,NA,0,4,"",0
1996-08-12,29,26,22,26,24,20,94,87,79,1014,1013,1012,10,10,10,27,21,NA,0,6,"",189
1996-08-13,29,26,22,25,23,20,89,82,70,1016,1015,1014,10,10,8,24,16,NA,0,3,"",207
1996-08-14,32,26,20,22,18,13,88,58,31,1014,1013,1013,NA,NA,NA,11,3,NA,0,NA,"",129
1996-08-15,29,24,20,27,23,17,100,84,74,1014,1013,1011,10,8,1,23,8,NA,0,5,"",193
1996-08-16,30,28,25,25,23,20,94,73,58,1015,1014,1012,10,10,10,11,6,NA,0,3,"",89
1996-08-17,30,27,24,23,18,12,94,60,35,1016,1015,1014,10,10,10,19,6,NA,0,4,"",41
1996-08-18,30,26,21,17,13,11,78,42,33,1015,1014,1013,10,10,10,14,8,NA,0,4,"",29
1996-08-19,29,24,20,20,17,12,88,64,48,1013,1013,1012,10,9,4,19,6,NA,0,4,"Rain-Thunderstorm",42
1996-08-20,29,24,19,21,16,11,88,61,35,1013,1013,1013,10,10,10,11,8,NA,0,3,"",323
1996-08-21,29,24,21,21,18,15,88,64,45,1015,1014,1014,10,10,10,13,8,NA,0,2,"",219
1996-08-22,29,23,18,24,18,12,94,67,35,1014,1012,1011,10,10,10,21,10,NA,0,4,"Rain",194
1996-08-23,28,24,22,22,20,17,89,74,54,1010,1009,1007,10,10,10,19,8,NA,0,4,"",115
1996-08-24,30,24,19,22,17,13,100,59,39,1011,1010,1009,10,10,10,16,6,NA,0,1,"",176
1996-08-25,30,25,20,21,17,15,83,58,40,1012,1012,1011,NA,NA,NA,23,5,NA,0,1,"",198
1996-08-26,31,26,20,23,20,16,100,67,48,1016,1015,1014,10,10,10,13,5,NA,0,2,"",139
1996-08-27,30,26,21,24,20,17,100,63,45,1017,1016,1015,10,10,10,11,5,NA,0,2,"",143
1996-08-28,29,26,23,26,24,19,94,86,78,1015,1014,1013,9,8,6,21,10,NA,0,6,"",183
1996-08-29,30,28,25,26,23,20,94,78,58,1014,1014,1013,10,9,8,23,11,NA,0,5,"",200
1996-08-30,30,26,22,25,21,19,94,69,55,1014,1013,1013,10,10,10,19,8,NA,0,3,"Rain",184
1996-08-31,28,24,22,21,19,15,94,70,54,1014,1013,1012,10,10,10,19,8,NA,0,6,"",193
1996-09-01,29,24,20,19,17,11,94,62,35,1013,1013,1012,10,10,10,19,8,NA,0,4,"",196
1996-09-02,27,23,19,21,19,18,100,77,58,1015,1014,1013,10,10,10,11,5,NA,0,6,"",129
1996-09-03,26,23,21,23,21,19,94,82,74,1011,1010,1010,10,10,10,13,6,NA,0,5,"",77
1996-09-04,27,23,21,24,19,18,94,80,58,1013,1010,1006,10,9,2,26,10,NA,0,4,"Thunderstorm",210
1996-09-05,26,22,18,18,14,10,88,61,39,1010,1009,1008,10,10,10,16,8,NA,0,3,"",86
1996-09-06,23,21,17,18,16,8,94,74,38,1009,1008,1006,10,10,10,45,11,NA,0,6,"Rain",246
1996-09-07,23,19,15,17,12,9,94,66,49,1009,1008,1006,10,8,3,14,6,NA,0,6,"Rain",61
1996-09-08,22,17,13,9,7,4,67,45,33,1010,1009,1007,10,10,10,34,23,NA,0,5,"",340
1996-09-09,22,18,15,15,12,10,83,60,49,1015,1014,1011,10,10,10,14,6,NA,0,4,"",30
1996-09-10,17,16,15,15,13,10,88,83,63,1016,1015,1013,10,7,3,10,3,NA,0,7,"Rain",347
1996-09-11,21,18,16,20,17,13,94,85,77,1016,1015,1013,10,10,8,11,6,NA,0,8,"Rain",71
1996-09-12,25,23,21,22,19,17,89,80,78,1010,1008,1005,6,5,1,27,21,NA,0,8,"",191
1996-09-13,24,22,20,20,16,13,88,66,50,1004,1003,1002,10,10,9,52,31,NA,0,4,"",240
1996-09-14,22,20,17,17,15,14,83,74,60,1014,1010,1008,10,10,10,32,18,NA,0,5,"",214
1996-09-15,23,17,10,13,9,3,87,57,29,1018,1017,1016,10,10,10,19,5,NA,0,2,"",190
1996-09-16,24,18,12,14,8,5,88,48,31,1016,1016,1015,10,10,10,14,8,NA,0,2,"",197
1996-09-17,23,18,14,17,15,9,88,74,60,1015,1014,1013,10,10,10,19,8,NA,0,3,"",48
1996-09-18,23,19,15,18,16,11,88,76,69,1012,1010,1006,10,10,10,32,13,NA,0,7,"Rain",182
1996-09-19,23,20,17,19,17,15,94,76,65,1009,1008,1006,10,10,10,29,21,NA,0,2,"",223
1996-09-20,25,21,17,15,13,11,88,61,47,1008,1007,1007,10,10,10,34,14,NA,0,5,"",244
1996-09-21,24,19,15,19,16,13,94,73,50,1009,1009,1008,NA,NA,NA,27,13,NA,0,2,"",222
1996-09-22,24,22,20,21,18,16,88,82,78,1009,1008,1008,10,10,9,27,23,NA,0,6,"Rain",193
1996-09-23,24,21,19,17,15,13,88,69,57,1004,1003,1001,10,10,10,35,24,NA,0,4,"",239
1996-09-24,24,20,16,16,12,8,82,59,36,1009,1008,1007,10,10,10,37,16,NA,0,3,"",228
1996-09-25,23,19,16,18,16,12,88,75,64,1015,1014,1012,10,10,10,35,19,NA,0,3,"",215
1996-09-26,20,19,16,17,16,14,94,84,73,1014,1012,1009,10,10,10,14,5,NA,0,7,"Rain",83
1996-09-27,20,17,14,13,9,7,88,57,43,1013,1012,1011,10,10,10,27,11,NA,0,5,"",9
1996-09-28,21,16,10,12,9,4,94,65,33,1016,1015,1014,10,10,10,23,6,NA,0,3,"",44
1996-09-29,21,18,16,15,11,8,94,64,46,1021,1020,1019,10,10,10,37,24,NA,0,3,"",359
1996-09-30,22,18,14,12,10,7,82,59,38,1021,1021,1021,10,10,10,24,14,NA,0,3,"",18
1996-10-01,22,17,12,17,12,6,94,72,35,1019,1019,1017,10,10,10,19,3,NA,0,4,"",131
1996-10-02,22,18,15,19,16,12,94,81,56,1016,1015,1014,10,10,10,34,19,NA,0,4,"",194
1996-10-03,22,19,16,20,17,12,94,83,77,1016,1015,1015,10,8,6,24,16,NA,0,6,"Rain-Thunderstorm",186
1996-10-04,21,19,18,18,16,13,83,80,68,1015,1013,1010,7,4,1,24,18,NA,0,6,"Rain-Thunderstorm",83
1996-10-05,20,18,17,19,16,13,94,86,77,1006,1005,1003,10,7,2,34,24,NA,0,7,"Rain-Thunderstorm",125
1996-10-06,23,19,15,19,16,12,94,79,65,1011,1009,1006,10,10,10,23,6,NA,0,3,"",237
1996-10-07,22,21,21,19,18,17,88,82,78,1015,1014,1014,10,10,10,19,13,NA,0,6,"",172
1996-10-08,21,18,15,17,14,11,94,77,64,1008,1007,1007,10,9,6,14,10,NA,0,5,"Rain-Thunderstorm",205
1996-10-09,21,17,14,17,15,12,94,85,64,1008,1007,1006,10,10,10,13,3,NA,0,4,"",176
1996-10-10,19,17,14,17,13,4,88,83,45,1012,1010,1007,10,8,4,26,16,NA,0,6,"Rain",14
1996-10-11,19,17,14,16,14,12,94,84,73,1016,1016,1015,10,9,7,13,3,NA,0,5,"Rain",20
1996-10-12,16,14,13,14,13,12,94,87,77,1018,1017,1016,8,8,7,13,2,NA,0,5,"Rain",347
1996-10-13,19,14,11,16,12,8,94,80,72,1022,1021,1019,10,10,10,11,3,NA,0,4,"",114
1996-10-14,20,18,15,19,17,12,94,91,82,1019,1018,1018,10,8,1,34,24,NA,0,7,"Rain-Thunderstorm",144
1996-10-15,20,19,19,18,17,16,88,84,78,1017,1013,1010,6,2,0,23,13,NA,0,8,"Fog",162
1996-10-16,18,18,17,16,13,11,88,78,68,1008,1008,1008,10,10,10,14,14,NA,0,4,"",240
1996-10-17,20,18,15,14,12,10,94,70,52,1014,1012,1012,10,10,10,27,14,NA,0,3,"",220
1996-10-18,19,16,13,13,9,7,88,67,52,1015,1014,1013,10,10,10,29,18,NA,0,3,"",222
1996-10-19,19,16,13,12,8,4,88,62,40,1018,1017,1016,10,10,10,23,10,NA,0,2,"",129
1996-10-20,16,13,11,11,10,8,94,76,59,1017,1016,1016,10,10,10,37,18,NA,0,5,"",30
1996-10-21,20,16,12,13,7,1,82,56,34,1018,1016,1014,10,10,10,14,10,NA,0,4,"",32
1996-10-22,20,18,17,13,11,8,77,58,46,1015,1015,1014,NA,NA,NA,27,18,NA,0,3,"",31
1996-10-23,18,16,13,11,8,6,82,61,45,1018,1017,1015,10,10,10,37,24,NA,0,4,"",352
1996-10-24,17,14,13,10,8,4,82,64,45,1020,1019,1018,10,10,10,35,26,NA,0,4,"",357
1996-10-25,16,13,11,8,6,3,82,63,45,1022,1021,1020,10,10,10,29,14,NA,0,4,"",356
1996-10-26,16,12,9,9,6,3,71,61,48,1025,1024,1023,10,10,10,19,10,NA,0,4,"",9
1996-10-27,15,12,10,8,6,4,76,62,48,1025,1024,1023,10,10,10,211,24,NA,0,3,"",4
1996-10-28,17,13,9,9,6,3,93,66,39,1024,1023,1021,NA,NA,NA,14,10,NA,0,NA,"",340
1996-10-29,20,17,13,14,12,11,94,75,56,1020,1019,1017,10,10,10,32,21,NA,0,4,"",244
1996-10-30,22,17,13,15,13,7,94,74,60,1017,1016,1016,NA,NA,NA,26,11,NA,0,3,"",218
1996-10-31,17,16,14,13,9,6,88,69,52,1022,1022,1021,10,10,10,39,24,NA,0,3,"",7
1996-11-01,18,13,9,14,11,6,100,79,55,1023,1022,1020,NA,NA,NA,13,2,NA,0,3,"",129
1996-11-02,18,14,12,10,8,6,88,66,49,1023,1022,1020,10,10,10,34,26,NA,0,2,"",9
1996-11-03,19,14,11,9,7,5,72,57,43,1026,1025,1025,NA,NA,NA,19,10,NA,0,1,"",1
1996-11-04,20,15,10,12,9,5,100,68,37,1025,1024,1023,NA,NA,NA,11,2,NA,0,NA,"",150
1996-11-05,20,15,10,14,11,8,94,74,46,1020,1020,1018,NA,NA,NA,14,3,NA,0,NA,"",208
1996-11-06,18,16,13,13,13,12,94,84,72,1022,1021,1020,NA,NA,NA,13,5,NA,0,NA,"",40
1996-11-07,20,15,10,14,11,7,94,79,64,1023,1022,1022,8,6,5,6,2,NA,0,2,"",154
1996-11-08,20,15,10,13,9,6,88,64,46,1022,1021,1020,NA,NA,NA,10,2,NA,0,NA,"",39
1996-11-09,18,14,10,13,12,9,100,82,72,1028,1027,1025,10,10,10,14,8,NA,0,2,"",34
1996-11-10,17,14,12,13,12,11,94,84,68,1027,1025,1024,10,10,10,13,2,NA,0,2,"",150
1996-11-11,20,18,16,18,15,13,94,87,77,1022,1021,1020,10,10,10,32,11,NA,0,5,"",180
1996-11-12,18,17,17,17,16,14,94,91,82,1021,1020,1019,10,8,7,39,31,NA,0,6,"",182
1996-11-13,19,18,17,18,16,14,100,89,77,1017,1016,1015,10,10,10,24,16,NA,0,6,"",205
1996-11-14,20,18,16,16,14,12,88,83,77,1016,1015,1014,10,9,7,14,8,NA,0,5,"",196
1996-11-15,19,17,16,18,17,15,100,95,94,1023,1022,1019,10,7,5,16,11,NA,0,7,"",205
1996-11-16,19,18,18,18,17,16,94,92,88,1026,1024,1023,10,6,3,16,14,NA,0,7,"",199
1996-11-17,19,18,17,18,17,16,100,97,94,1020,1018,1015,10,9,7,26,19,NA,0,7,"",177
1996-11-18,20,18,17,19,18,16,100,96,94,1012,1010,1008,7,5,3,32,24,NA,0,8,"",165
1996-11-19,18,14,11,16,12,6,100,86,71,1010,1009,1007,10,9,5,37,16,NA,0,4,"Rain",227
1996-11-20,18,16,13,15,12,10,100,82,59,1012,1010,1007,10,10,10,29,27,NA,0,3,"",215
1996-11-21,18,16,14,13,7,2,88,60,34,1011,1008,1005,10,10,10,34,23,NA,0,4,"",233
1996-11-22,20,17,14,15,14,13,94,83,68,1014,1013,1012,10,10,10,37,18,NA,0,4,"",205
1996-11-23,19,17,15,15,14,13,94,84,73,1015,1014,1013,10,10,10,29,16,NA,0,5,"",223
1996-11-24,19,17,13,15,8,1,100,61,34,1014,1013,1012,10,10,10,27,21,NA,0,4,"",226
1996-11-25,13,10,7,8,1,-5,87,54,30,1018,1016,1015,10,10,10,16,10,NA,0,4,"",13
1996-11-26,14,12,11,13,11,9,100,91,82,1007,1001,996,10,9,5,24,18,NA,0,6,"Rain",205
1996-11-27,15,11,7,10,8,6,94,87,67,1008,1003,999,10,10,10,11,5,NA,0,4,"",4
1996-11-28,16,13,10,15,12,7,94,84,63,1009,1006,1004,10,10,10,34,18,NA,0,6,"",209
1996-11-29,15,13,12,13,10,6,100,84,55,1009,1008,1007,10,10,10,19,11,NA,0,6,"",204
1996-11-30,14,11,8,11,8,6,94,82,63,1008,1006,1001,10,10,10,23,13,NA,0,5,"Rain",334
1996-12-01,13,11,10,12,10,8,100,91,82,994,990,989,10,9,6,23,13,NA,0,5,"Rain",219
1996-12-02,12,10,8,8,7,6,100,81,67,1007,1004,1000,10,9,5,37,29,NA,0,5,"Rain",5
1996-12-03,10,8,7,7,4,0,100,72,50,1011,1008,1005,10,10,10,45,31,NA,0,5,"Rain",340
1996-12-04,11,8,5,5,1,-2,76,59,44,1018,1017,1014,NA,NA,NA,24,16,NA,0,NA,"",351
1996-12-05,13,8,3,8,4,-1,87,76,65,1020,1019,1018,10,10,10,11,6,NA,0,2,"",17
1996-12-06,11,8,6,11,8,5,100,95,88,1021,1020,1018,10,10,10,14,10,NA,0,6,"",30
1996-12-07,13,11,10,12,11,9,94,94,94,1023,1023,1023,10,10,10,19,11,NA,0,6,"",24
1996-12-08,16,13,11,14,12,11,100,93,77,1024,1023,1023,10,10,10,21,8,NA,0,5,"",85
1996-12-09,15,14,14,14,13,12,100,94,88,1023,1021,1019,10,6,4,24,16,NA,0,7,"Rain",160
1996-12-10,16,12,9,14,11,9,100,93,77,1014,1014,1013,10,8,3,23,11,NA,0,5,"Rain-Thunderstorm",157
1996-12-11,15,11,7,13,9,5,94,91,82,1016,1016,1014,10,10,10,11,6,NA,0,3,"",21
1996-12-12,14,9,5,13,8,3,100,89,67,1018,1017,1016,NA,NA,NA,13,3,NA,0,2,"",165
1996-12-13,15,11,7,13,9,6,100,89,72,1016,1015,1013,10,10,10,19,5,NA,0,3,"",197
1996-12-14,16,13,12,15,12,11,94,91,82,1013,1008,1006,10,10,10,27,16,NA,0,5,"",198
1996-12-15,16,13,11,13,12,10,100,92,72,1011,1008,1006,10,10,10,19,13,NA,0,4,"Rain",235
1996-12-16,13,11,9,12,9,7,100,91,87,1019,1017,1015,10,10,10,14,10,NA,0,1,"",23
1996-12-17,13,10,7,12,8,5,100,91,87,1021,1019,1017,10,8,6,11,2,NA,0,5,"Rain",104
1996-12-18,11,10,10,10,9,8,94,89,82,1013,1012,1012,10,10,8,19,5,NA,0,7,"Rain",346
1996-12-19,14,11,8,13,9,6,94,90,82,1014,1012,1011,10,10,10,13,3,NA,0,2,"",182
1996-12-20,15,14,13,14,12,11,94,91,88,1009,1008,1007,10,10,10,23,14,NA,0,5,"",209
1996-12-21,15,14,13,14,12,12,94,89,82,1014,1013,1010,NA,NA,NA,24,18,NA,0,6,"",238
1996-12-22,14,13,12,13,12,11,94,92,88,1016,1014,1014,NA,NA,NA,14,13,NA,0,6,"",210
1996-12-23,18,14,11,15,11,6,94,78,45,1015,1010,1005,NA,NA,NA,26,10,NA,0,4,"",194
1996-12-24,19,17,14,15,13,8,100,84,49,1004,1002,1000,10,10,10,24,14,NA,0,6,"",215
1996-12-25,14,12,11,13,11,9,100,94,88,1001,998,996,10,9,6,23,10,NA,0,7,"Rain",217
1996-12-26,9,7,6,8,6,3,93,86,76,1005,1002,998,10,9,8,39,16,NA,0,6,"Rain",3
1996-12-27,4,3,3,2,1,-2,93,83,70,1010,1008,1006,10,10,10,47,42,NA,0,6,"",352
1996-12-28,5,3,2,2,0,-2,93,77,70,1013,1012,1011,10,10,10,27,16,NA,0,6,"",2
1996-12-29,11,7,3,9,6,2,94,92,87,1013,1009,1005,10,9,7,19,3,NA,0,6,"Rain",209
1996-12-30,14,11,8,12,10,7,100,92,76,1005,1003,1002,10,9,7,24,8,NA,0,6,"Rain",221
1996-12-31,15,12,9,11,9,8,94,87,77,1014,1009,1005,10,10,10,19,8,NA,0,4,"",211
1997-01-01,15,11,8,13,11,8,100,90,72,1020,1018,1017,10,10,10,24,10,NA,0,3,"",201
1997-01-02,15,12,9,14,13,8,100,94,88,1020,1019,1018,10,10,10,27,18,NA,0,7,"",194
1997-01-03,16,13,12,16,13,10,100,92,88,1015,1014,1011,10,7,5,27,23,NA,0,6,"",162
1997-01-04,17,14,12,12,10,7,88,75,55,1007,1006,1005,10,10,8,29,16,NA,0,4,"",204
1997-01-05,14,11,9,8,6,4,82,67,51,1012,1010,1008,10,10,10,48,31,NA,0,3,"",233
1997-01-06,15,10,6,13,10,5,100,87,67,1015,1013,1012,10,10,10,10,3,NA,0,7,"",98
1997-01-07,12,11,10,10,9,8,94,92,87,1010,1006,1003,10,7,3,13,5,NA,0,5,"Rain",22
1997-01-08,14,12,10,9,8,5,94,80,55,1010,1007,1003,10,10,10,27,18,NA,0,5,"",357
1997-01-09,13,11,10,12,11,9,100,95,88,1011,1009,1007,10,10,10,19,5,NA,0,4,"",204
1997-01-10,13,11,9,13,11,8,100,94,87,1008,1007,1006,10,9,7,13,8,NA,0,6,"Rain",188
1997-01-11,14,11,9,13,11,8,100,92,88,1008,1007,1005,10,9,6,19,14,NA,0,5,"Rain",160
1997-01-12,13,11,10,13,11,9,100,93,88,1011,1010,1008,10,10,7,29,23,NA,0,6,"Rain",22
1997-01-13,13,11,10,9,8,7,87,80,72,1017,1016,1014,10,10,10,34,31,NA,0,6,"",358
1997-01-14,12,11,10,10,8,8,94,85,77,1020,1020,1018,10,10,10,35,27,NA,0,4,"",180
1997-01-15,13,10,7,9,7,4,100,81,62,1025,1024,1022,NA,NA,NA,21,13,NA,0,NA,"",9
1997-01-16,15,10,7,9,7,5,100,84,51,1025,1024,1024,NA,NA,NA,0,0,NA,0,NA,"",-1
1997-01-17,14,10,7,11,9,5,94,86,77,1023,1022,1021,10,9,7,8,0,NA,0,3,"",100
1997-01-18,13,10,8,11,9,6,94,86,82,1023,1022,1021,10,5,0,10,2,NA,0,5,"Fog-Tornado",145
1997-01-19,14,11,8,11,9,7,100,91,72,1023,1021,1021,8,6,3,11,2,NA,0,2,"",210
1997-01-20,15,9,4,13,9,1,100,85,81,1023,1022,1021,10,5,0,16,5,NA,0,4,"Fog",197
1997-01-21,14,11,8,11,8,5,100,84,81,1027,1026,1023,6,2,0,11,6,NA,0,3,"Fog",302
1997-01-22,12,11,10,10,9,7,88,87,82,1032,1031,1030,10,8,8,26,18,NA,0,7,"",8
1997-01-23,12,10,8,10,8,6,100,88,82,1032,1031,1030,8,6,5,11,3,NA,0,6,"",30
1997-01-24,12,9,6,10,8,5,100,86,72,1031,1030,1028,10,9,4,11,2,NA,0,6,"",7
1997-01-25,12,9,6,9,7,5,100,86,71,1028,1026,1023,NA,NA,NA,13,6,NA,0,6,"",22
1997-01-26,12,10,9,10,9,8,100,94,82,1022,1021,1021,10,10,10,26,19,NA,0,7,"",9
1997-01-27,14,12,10,13,11,9,94,91,82,1026,1025,1023,10,8,6,21,8,NA,0,4,"",29
1997-01-28,15,9,4,11,8,4,100,86,63,1029,1028,1027,10,9,8,0,0,NA,0,4,"",-1
1997-01-29,13,9,5,8,6,4,93,78,58,1029,1028,1026,10,9,8,27,13,NA,0,3,"",180
1997-01-30,11,9,7,4,3,1,81,69,58,1029,1028,1027,10,10,10,29,24,NA,0,4,"",2
1997-01-31,12,7,3,7,4,2,100,82,54,1029,1027,1025,10,10,10,13,6,NA,0,1,"",46
1997-02-01,11,7,3,7,4,2,100,81,67,1024,1024,1023,10,10,10,13,5,NA,0,3,"",28
1997-02-02,10,8,5,1,-1,-3,76,55,40,1024,1023,1023,10,10,10,35,23,NA,0,3,"",358
1997-02-03,10,7,4,3,1,-2,76,62,54,1026,1025,1024,NA,NA,NA,24,18,NA,0,NA,"",8
1997-02-04,12,8,5,6,4,3,93,76,58,1029,1028,1027,10,10,10,10,0,NA,0,3,"",180
1997-02-05,14,9,5,9,6,3,87,76,67,1029,1026,1024,10,10,10,14,2,NA,0,2,"",160
1997-02-06,15,10,6,12,8,4,93,77,48,1023,1023,1022,10,10,10,19,11,NA,0,6,"",197
1997-02-07,11,10,10,7,7,5,82,79,71,1032,1030,1028,10,9,7,24,14,NA,0,7,"Rain",5
1997-02-08,11,8,5,4,3,1,87,67,50,1032,1031,1030,10,10,10,27,16,NA,0,1,"",355
1997-02-09,14,8,3,7,0,-5,87,55,36,1030,1030,1029,NA,NA,NA,11,6,NA,0,NA,"",351
1997-02-10,16,10,4,11,4,-1,100,67,39,1030,1029,1027,10,10,10,11,2,NA,0,3,"",117
1997-02-11,14,11,8,11,9,6,100,84,72,1027,1026,1025,10,8,6,14,5,NA,0,1,"",95
1997-02-12,16,11,7,9,7,6,93,75,55,1025,1024,1022,10,9,8,11,2,NA,0,4,"",125
1997-02-13,18,12,7,13,9,6,100,77,63,1023,1018,1014,10,10,10,26,10,NA,0,4,"",235
1997-02-14,18,13,8,10,7,5,87,63,42,1012,1011,1007,10,10,10,34,27,NA,0,3,"",227
1997-02-15,17,14,12,14,12,10,100,85,63,1011,1009,1007,10,10,10,27,16,NA,0,4,"",212
1997-02-16,16,13,9,10,8,3,94,72,55,1011,1009,1006,10,10,10,40,18,NA,0,4,"",293
1997-02-17,12,9,7,5,-1,-6,87,51,28,1021,1018,1016,NA,NA,NA,40,37,NA,0,NA,"",5
1997-02-18,12,9,6,3,1,-2,76,59,43,1023,1022,1021,NA,NA,NA,29,18,NA,0,4,"",7
1997-02-19,13,8,4,10,4,1,93,76,50,1023,1019,1017,10,10,10,37,10,NA,0,6,"Rain",342
1997-02-20,12,9,6,0,-3,-10,66,44,21,1025,1023,1020,10,10,10,32,26,NA,0,4,"",353
1997-02-21,15,10,6,4,0,-5,81,51,25,1029,1028,1026,NA,NA,NA,23,5,NA,0,NA,"",359
1997-02-22,16,11,6,8,2,-3,67,56,49,1031,1029,1028,NA,NA,NA,11,2,NA,0,NA,"",223
1997-02-23,16,10,5,8,2,-1,72,50,36,1027,1026,1024,NA,NA,NA,11,6,NA,0,NA,"",91
1997-02-24,16,10,5,13,8,1,94,76,67,1023,1022,1021,10,8,0,29,11,NA,0,3,"Fog",188
1997-02-25,17,16,14,14,11,7,88,73,52,1026,1024,1024,10,10,10,26,18,NA,0,4,"",198
1997-02-26,20,14,8,9,7,4,87,59,40,1024,1022,1018,NA,NA,NA,23,5,NA,0,5,"",227
1997-02-27,17,14,11,12,4,-1,88,52,30,1015,1012,1010,10,10,10,50,27,50,0,5,"",238
